"PoliticalActionCommitteeId","EntityId","Name","Acronym","BusinessPhone","HomePhone","EmailAddress","AddressId","TreasurerId","DateAdded","StatusId","ContactId","DateLastUpdated","BankName","BankPhone","FaxPhone","BankAddressId","InitialBalance","IsInitialbalanceSetByPAC","InitialDebt","IsInitialDebtSetByPac"
604,8275,"Libertarian Party of Luna County NM","","5756356571","","eric.lowe73@yahoo.com",282871,5910,10/24/2017 13:33:36,1,261533,,"First Savings Bank","(575) 546-2707","",282946,$0.00,0,,
605,8299,"Safety and Justice for All","","505-221-6816","","safetyandjusticeforall@gmail.com",283314,5934,11/17/2017 10:47:53,1,261902,,"Wells Fargo","505-766-6415","",283316,$0.00,0,,
606,8302,"IAFF Local 4877 Political Action Committee","","505-480-9414","","Treasurer4877@outlook.com",283351,5938,11/22/2017 9:28:16,1,261928,,"Wells Fargo Bank","505-891-5134","",283353,$0.00,0,,
607,8312,"NEW MEXICO STRONG","","5122776095","","soleary@rightsidecompliance.com",283512,5950,12/5/2017 9:35:38,1,262054,,"Wells Fargo Bank","5059822937","",283514,$0.00,0,,
608,8324,"Luciano ""Lucky"" Varela for New Mexico PAC",,"505-269-7721","","jvarela022@msn.com",283685,5957,12/14/2017 9:20:27,1,262204,,"Los Alamos Nationla Bank","505-662-5171",,283687,,,,
609,8456,"Carlsbad Professional Fire Fighters Political Action Committee","","5757069381","","Blee@Local1687.com",284517,5985,1/25/2018 10:54:21,1,262887,,"Pioneer Bank","5758857474","",284519,$0.00,0,,
610,8499,"Green Party of Taos County","GPTC","575-224-6332","","taosgreenparty@gmail.com",284785,5996,2/12/2018 14:08:17,2,263110,,"Nusenda Credit Union Taos Branch","5757762703","",284787,$0.00,0,,
611,8507,"New Mexico Accountability Project","","5055068006","","Jeremy.sment@gmail.com",284829,6000,2/14/2018 10:06:49,1,263143,,"New Mexico Bank & Trust","5055068006","",284831,$0.00,0,,
612,8799,"Responsible Leadership NM, an Independent Expenditure PAC","","505-469-4060","","mariel@seedsbeneaththesnow.com",287736,6538,3/23/2018 11:07:56,1,264434,,"First Citizens Bank","505-992-6700","",287739,$0.00,0,,
613,8848,"Stronger New Mexico","","505-695-2516","","strongernewmexico@gmail.com",288362,6637,3/27/2018 9:38:13,2,264764,,"Bank of America","505-955-9500","",288384,$0.00,0,,
614,8849,"Better Future For New Mexico, an Independent Expenditure PAC","","(505) 307-9750","","marisaesqnm@gmail.com",288509,6638,3/28/2018 8:50:23,1,264909,,"New Mexico Bank & Trust","505-830-8100","",288511,$0.00,0,,
615,8850,"Keeping America Competitive","","(215) 523-5831","","anne.breen@comcast.net",288604,6639,3/29/2018 11:31:49,2,265002,,"PNC Bank","(505) 797-1885","",288606,$0.00,0,,
616,8851,"The New Mexico Justice Project","","(575) 317-3272","","tnmjp@terrcomm.net",288607,6640,3/29/2018 11:43:36,1,265003,,"Wells Fargo Bank","(575) 622-3441","",288611,$0.00,0,,
617,8867,"Orale New Mexico","","(505) 470-1063","","OraleNM@yahoo.com",297803,6661,4/20/2018 8:34:34,2,274136,,"Los Alamos National Bank","(505) 470-1063","",297805,$0.00,0,,
618,8868,"NEW MEXICO DEMOCRATS FOR DEMOCRACY","NMD4D","575-425-0739","","JAMEY@NMCFO.COM",297914,6662,4/23/2018 11:27:47,2,274245,,"LOS ALAMOS NATIONAL BANK","505-662-5171","",297916,$0.00,0,,
619,8870,"Every County Every Corner PAC",,"505-830-3650","","dpnmlaborcaucus@gmail.com",298098,6663,4/25/2018 10:25:45,1,274426,,"United Business Bank","505-341-5200",,298100,,,,
620,8871,"Permian Energy Political Action Committee ",,"5753928252","","larry.scott@nmoilpatch.com",298435,6664,4/30/2018 14:21:52,1,274761,,"Lea County State Bank","5753974511",,298437,,,,
621,8872,"Planned Parenthood Votes  New Mexico Coordinated Committee",,"3032971660","","john@cpamorse.com",298439,6665,4/30/2018 14:31:27,1,274763,,"New Mexico Bank & Trust","5058308100",,298442,,,,
622,8874,"Planned Parenthood Votes New Mexico  IE Committee",,"3032971660","","john@cpamorse.com",302183,6667,5/14/2018 10:28:26,1,278501,,"New Mexico Bank and Trust","50598308100",,302190,,,,
623,8875,"Nuevo Mexico en Accion PAC","","5058425539","","maranda.cca@gmail.com",302297,6668,5/14/2018 11:12:14,2,278613,,"New Mexico Bank and Trust","5058308100","",302301,$0.00,0,,
624,8876,"New Mexicans for Progress","","505-926-1663","","nm4progress@gmail.com",304321,6669,5/22/2018 14:14:50,1,280635,,"Bank of Albuquerque","505-222-8421","",304323,$0.00,0,,
625,8878,"Native American Action Fund",,"(505) 350-0851","","obawabineshi@gmail.com",304553,6670,5/25/2018 10:23:31,2,280865,,"New Mexico Bank and Trust","(505) 830-8100",,304555,,,,
626,8879,"Native American Democratic Caucus of New Mexico ","NADCNM","5053509223","","info@nadcnm.org",305040,6671,5/29/2018 14:49:44,1,281350,,"US Eagle Federal Credit Union ","5053428888","",305043,$0.00,0,,
627,8881,"Architects for New Mexico","","(505) 490-9710","","architectsfornewmexico@gmail.com",308348,6672,6/6/2018 15:05:35,1,284656,,"NM Bank & Trust","505-946-2540","",308350,$0.00,0,,
628,8882,"Adelante Progressive Caucus of the Democratic Party of New Mexico","","505-321-7678","","cahabqnm@gmail.com",308390,6673,6/7/2018 11:28:09,1,284696,,"Bank of the West","575-680-3353","",308392,$0.00,0,,
629,8887,"Alliance of New Mexico Chiropractors Political Action Committee ","","5053436120","","drrod@att.net",308897,6674,6/25/2018 13:32:42,1,285199,,"US Eagle Federal Credit Union","5053428888","",308899,$0.00,0,,
630,8888,"New Mexico Independent Pharmacy PAC","","(512) 992-1219","","jolsen@txrxcouncil.org",309019,6676,6/28/2018 9:35:49,1,285316,,"Western Commerce Bank","(575) 887-6686","",309021,$0.00,0,,
631,8897,"Constitution Party of New Mexico Political Committee",,"505-435-4635","","jf.nmecon.us@gmail.com",312291,6686,7/13/2018 13:15:02,1,288558,,"Bank of Albuquerque","800-583-0709",,312293,,,,
632,8903,"Metro Federation of Republican Women","","505-881-2155","","hwinners11@gmail.com",312675,6716,7/30/2018 10:12:30,2,288853,,"Wells Fargo La Cueva Branch","505-828-4940","",312677,$0.00,0,,
633,8910,"Gente De La Entrada",,"505-545-0911","505-920-2861","stella4mayor@gmail.com",313187,6717,8/15/2018 11:15:01,1,289360,,"US Eagle FCU","505-342-8888",,313189,,,,
634,8911,"FED UP ABQ PAC",,"505-545-0911","","PadillaStella66@yahoo.com",313190,6718,8/15/2018 11:22:19,1,289361,,"US Eagle FCU","505-342-8888",,313192,,,,
635,8916,"Brighter Future Political Committee",,"(505) 239-8034","","info@brighterfuturenm.com",313747,6723,8/28/2018 12:22:57,0,289904,,"Wells Fargo","(505) 989-3908",,313749,,,,
636,8919,"Brighter Future Political Committee","","(505) 239-8034","","info@brighterfuturenm.com",314294,6726,9/4/2018 12:12:45,0,290443,,"Wells Fargo","(505) 989-3908","",314296,$0.00,0,,
637,8920,"Brighter Future Political Committee","","(505) 239-8034","","aimee@brighterfuturenm.com",314298,6727,9/4/2018 12:16:10,2,290445,,"Wells Fargo","(505) 989-3908","",314300,$0.00,0,,
638,8930,"NMOGA PAC","","(505) 239-8034","","NMOGAPAC@gmail.com",318135,6734,9/21/2018 9:48:34,1,294260,,"Wells Fargo","(505) 989-3908","",318139,$0.00,0,,
639,8931,"EDF Action NM","","2126161205","2125052100","cortiz@edfaction.org",318386,6735,9/25/2018 11:55:17,1,294509,,"Wells Fargo","212-214-7820","",320821,$0.00,0,,
640,8937,"Victory New Mexico","","5052638108","5058819060","unlimitedpotentialpac@gmail.com",322079,6737,10/10/2018 10:55:42,2,298194,,"Bank of the West","5057173343","",322081,$0.00,0,,
641,8938,"A Prosperous NM PAC","","5055447970","","JasonHarperNM@gmail.com",322404,6738,10/18/2018 16:04:41,1,298517,,"New Mexico Bank & Trust","5058308100","",322406,$0.00,0,,
642,8939,"Win at the Door NM PAC","","(703) 879-5159","","justin.greiss@yaliberty.org",322408,6739,10/18/2018 16:31:04,2,298519,,"Well Fargo","(505) 891-5134","",322410,$0.00,0,,
643,8940,"RGA New Mexico PAC","","2026624162","","madams@rga.org",322673,6740,10/23/2018 13:51:24,2,298782,,"Wells Fargo Bank","5052554372","",322675,$0.00,0,,
644,8945,"IUEC 131 NM","","(505) 292-8715","(505) 359-1122","iueclocal131@comcast.net",323876,6741,10/30/2018 16:39:26,1,299981,,"United Business Bank","(505) 341-5200","",323878,$0.00,0,,
645,8946,"Friends of Roswell Schools","","(505) 850-8023","","yasinem@gmail.com",326731,6742,11/7/2018 10:42:57,1,302834,,"Pioneer Bank","(575) 624-5200","",326733,$0.00,0,,
646,8966,"Mimi Stewart Whip PAC","","5057507672","5052593657","senmimistewart@gmail.com",327327,6743,12/3/2018 10:52:04,1,303419,,"Nusenda Credit Union","505897755","",327329,$0.00,0,,
647,9001,"Young Democrats of Valencia County","","(505) 596-0657","(727) 657-5755","YDVCNM@gmail.com",328601,6744,1/8/2019 16:14:34,1,304672,,"Nusenda Credit Union","(505) 889-7755","",328603,$0.00,0,,
648,9180,"NMHRCC-New Mexico House Republican Campaign Committee","","(505) 431-5946","","NMHRCC@gmail.com",329082,6745,1/23/2019 13:29:41,1,305042,,"New Mexico bank & Trust","000-0000","",329084,$0.00,0,,
649,9362,"Courage to Serve PAC","","5053799795","5056977291","judiswork@gmail.com",329677,6749,3/21/2019 14:59:12,1,305546,,"New Mexico Bank & Trust","5058308100","",329681,$0.00,0,,
650,9373,"Republican Party of Rio Arriba County","","5059274650","","vincentscaccia@gmail.com",330696,6756,4/8/2019 11:32:17,1,306542,,"Century Bank","5053671200","",330704,$0.00,0,,
651,9379,"MLG PAC","","281-250-9615","","shteffie@gmail.com",331516,6761,4/24/2019 15:01:25,0,307347,,"NM Bank and Trust","505-830-8100","",331518,$0.00,0,,
652,9382,"NMPAC",,"(505) 270-4079","","newmexicopac@gmail.com",331537,6765,4/30/2019 11:12:26,0,307357,,"","",,,,,,
653,9383,"2020 PAC","","(505) 331.9047","","2020pacnm@gmail.com",331542,6766,4/30/2019 12:23:18,0,307361,,"New Mexico Bank and Trust","(505) 830-8100","",331546,$0.00,0,,
654,9399,"2020 PAC","","(505) 331-9047","","2020pacnm@gmail.com",331632,6774,5/16/2019 15:11:06,2,307422,,"New Mexico Bank & Trust","(505) 830-8100","",331634,$0.00,0,,
655,9400,"NM PAC",,"(505) 270-4079","","newmexicopac@gmail.com",331637,6775,5/16/2019 15:20:39,1,307425,,"US Bank","(505) 246-8100",,331639,,,,
656,9401,"MLG PAC","","(281) 250-9615","","shteffie@gmail.com",331643,6776,5/16/2019 15:35:20,1,307429,,"NM Bank & Trust","(505) 830-8100","",331645,$0.00,0,,
657,9411,"Espa Fire PAC",,"(505) 570-0675","(505) 692-0010","jhnwickersham@yahoo.com",331751,6780,6/11/2019 9:12:27,1,307522,,"Del Norte Credit Union","(505) 705-8228",,331753,,,,
658,9423,"Save our Western Way of Life","","(575)342-1302","","gail@gailfornewmexico.com",331914,6786,6/25/2019 10:58:47,1,307664,,"BBVA Compass Bank","(575) 894-3075","",331916,$0.00,0,,
659,9429,"Zeta PAC","","(630) 335-2756","","jake@nmhdcc.com",332015,6791,7/19/2019 9:38:24,1,307751,,"NM Bank and Trust","(505) 831-8100","",332017,$0.00,0,,
660,9443,"New Mexico for Trump ",,"575-605-1957","","p_spncr@yahoo.com",332338,6799,8/12/2019 15:49:20,1,308047,,"Western Commerce","575-887-6686",,332340,,,,
661,9444,"Stop Grisham ","","575-605-1957","","p_spncr@yahoo.com",332341,6800,8/12/2019 15:58:49,1,308048,,"Western Commerce ","575-887-6686","",332343,$0.00,0,,
662,9445,"New Mexico Thinks Local 28","","(505) 304-8966","","nmthinkslocal28@reagan.com",332362,6801,8/14/2019 8:37:17,1,308067,,"Wells Fargo Bank NA","(505) 299-6821","",332364,$0.00,0,,
663,9453,"Saddle PAC","","630-335-2756","","ccsilva1012@gmail.com",332419,6807,8/20/2019 13:59:01,1,308104,,"NM Bank and Trust","(505) 830-8100","",337943,$0.00,0,,
664,9456,"Yes for Our Children's Future","","505-843-7587","","YFOCF@designplusabq.com",332436,6809,8/22/2019 11:11:55,1,308116,,"Nusenda Credit Union ","505-889-7555","",332438,$0.00,0,,
665,9525,"Keep Our Freedom New Mexico, Inc.","","5753928252","","sandra.baxter@nmoilpatch.com",334144,6893,10/3/2019 13:14:41,1,309572,,"Lea County State Bank","575-397-4511","",334146,$0.00,0,,
666,9530,"United For New Mexico",,"505-819-1616","","alanwebber@me.com",334235,6898,10/4/2019 10:28:27,1,309649,,"Century Bank","505-995-1200",,334241,,,,
667,9547,"Turquoise New Mexico","","(505) 221-6262","","jakelondon.nm@gmail.com",335269,6917,10/9/2019 16:32:40,1,310627,,"Southwest Capital Bank","(505) 243-1890","",335271,$0.00,0,,
668,9554,"Union County Democratic Party",,"5753741101","","denise@turquoisemaidens.com",337745,6925,10/15/2019 14:03:15,0,313080,,"","",,,,,,
669,9559,"Jobs PAC","","505-842-0644","","rblack@nmaci.org",338207,6930,10/16/2019 9:57:45,1,313528,,"US Bank","505-241-7597","",338209,$0.00,0,,
670,9762,"Quay County Republican Party","","5754036536","","jchg8275@hotmail.com",339505,6971,2/5/2020 11:01:38,1,314610,,"Citizens Bank","5754611261","",339509,$0.00,0,,
671,9775,"District 47 Generations",,"5054381057","","sam@wildwatershed.org",339560,6984,2/5/2020 16:41:50,2,314625,,"Enterprise Bank and Trust","5056625171",,339562,,,,
672,9776,"New Mexico Alcohol Alliance","","5059833328","","alcoholalliance@gmail.com",339564,6985,2/5/2020 16:48:08,1,314627,,"New Mexico Bank and Trust","5059462500","",339568,$0.00,0,,
673,9863,"No Corporate Democrats PAC","","505-259-7600","","maranda.cca@gmail.com",342793,7055,3/26/2020 9:07:19,1,317625,,"New Mexico Bank & Trust","505-830-8100","",342795,$0.00,0,,
674,10114,"Legacy PAC","","505-842-5539","","alissa@progressnownm.org",352038,7544,4/22/2020 13:44:10,1,325404,,"NM Bank & Trust","505-830-8100","",352040,$0.00,0,,
675,10115,"Committee for Responsible Leadership - New Mexico","","505-270-4079","","sfitzer139@gmail.com",352041,7545,4/22/2020 16:39:48,1,325405,,"Southwest Capital Bank","505.243.1890","",352317,$0.00,0,,
676,10117,"Rio Grande Sierra Club Healthy Communities",,"(505) 243-7767","(505) 715-8388","camilla.feibelman@sierraclub.org",352200,7547,4/28/2020 14:25:15,1,325560,,"US Eagle Federal Credit Union","(505) 342-8888",,352202,,,,
677,10122,"Republican Party of Lincoln County (RPLC)","","575-802-3647","","chair@rplcnm.org",352652,7548,5/5/2020 14:26:09,1,326007,,"Pioneer Bank","800-624-5200","",352654,$0.00,0,,
